Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
122,Kohinoor Travels,NON A/C Seater/ Sleeper (2+1),23:59,04:20,04h 21m,999.0,1200.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
123,IntrCity SmartBus,VE A/C Sleeper (2+1),07:25,10:50,03h 25m,1700.0,1700.0,Wakad,Andheri East,Pune,Mumbai
124,IntrCity SmartBus,AC Sleeper (2+1),05:10,08:35,03h 25m,1700.0,1700.0,Wakad,Andheri East,Pune,Mumbai
125,Dolphin travel house,Bharat Benz A/C Sleeper (2+1),08:45,13:30,04h 45m,1060.0,1978.0,Railway Station,Andheri East,Pune,Mumbai
126,IntrCity SmartBus,AC Sleeper (2+1),05:55,11:05,05h 10m,1819.0,2719.0,Hadapsar,Andheri East,Pune,Mumbai
127,King travels,NON A/C Sleeper (2+1),20:45,02:15,05h 30m,1000.0,1000.0,Swargate,Borivali East,Pune,Mumbai
128,Neeta Tours & Travels,A/C Sleeper (2+1),14:45,18:00,03h 15m,1800.0,1800.0,Swargate,Kalamboli,Pune,Mumbai
129,Himalaya Travels,VE A/C Sleeper (2+1),03:20,07:10,03h 50m,1610.0,1710.0,Viman Nagar,Andheri East,Pune,Mumbai
130,Shreenath travelers,A/C Sleeper (2+1),19:45,00:00,04h 15m,1200.0,1200.0,Swargate,Ghodbundar,Pune,Mumbai
131,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),06:50,09:45,02h 55m,910.0,1410.0,Wakad,Andheri East,Pune,Mumbai
132,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),03:00,06:30,03h 30m,1400.0,1650.0,Wagholi,Nerul,Pune,Mumbai
133,Geetanjali Travels,A/C Seater / Sleeper (2+1),01:15,05:32,04h 17m,700.0,700.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
135,G Hyundai Travels,A/C Seater / Sleeper (2+1),12:00,15:15,03h 15m,2000.0,2000.0,Sangamwadi,Vashi,Pune,Mumbai
136,Vigneshwar Travels,A/C Sleeper (2+1),14:00,18:10,04h 10m,1300.0,1300.0,Bavdhan,Andheri East,Pune,Mumbai
138,Natraj Travels-,A/C Seater/Sleeper (2+1),02:00,06:53,04h 53m,959.0,959.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
139,Zingbus Plus,A/C Sleeper (2+1),07:50,11:30,03h 40m,1552.0,1552.0,Wakad,Andheri East,Pune,Mumbai
140,Ganga Travels Go!Red BENZ,Bharat Benz A/C Sleeper (1+1),20:15,00:05,03h 50m,1899.0,2199.0,Swargate,Borivali,Pune,Mumbai
141,Dolphin travel house,A/C Sleeper (2+1),04:15,07:15,03h 00m,2710.0,2710.0,Viman Nagar,Kalamboli,Pune,Mumbai
142,Ganga Travels Go!Red BENZ,Bharat Benz A/C Sleeper (2+1),15:40,19:30,03h 50m,1699.0,1999.0,Swargate,Borivali,Pune,Mumbai
143,Ganga Travels Go!Red BENZ,Bharat Benz A/C Sleeper (2+1),18:10,22:30,04h 20m,1699.0,1899.0,Swargate,Vashi,Pune,Mumbai
144,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),08:15,12:25,04h 10m,600.0,2700.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
145,Dolphin travel house,Bharat Benz A/C Sleeper (2+1),03:45,08:20,04h 35m,1130.0,2324.0,Railway Station,Andheri East,Pune,Mumbai
146,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),06:15,09:30,03h 15m,3500.0,3500.0,Wadgaon Bridge,Panvel,Pune,Mumbai
147,Maharaja Paulo Travels,A/C Sleeper (2+1),20:45,01:15,04h 30m,1323.0,1323.0,Swargate,Kalamboli,Pune,Mumbai
148,Neeta tours and travels,Bharat Benz A/C Seater (2+2),15:05,20:05,05h 00m,1038.0,1243.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
149,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),03:00,07:05,04h 05m,1400.0,1640.0,Wagholi,Andheri East,Pune,Mumbai
